Brand,Model,Year,category_group,cluster,PC1,PC2
atk,gt250r,2015,Sport,8,-1.6448808130992871,0.20192726298375366
atk,gt250r,2016,Sport,8,-1.6448808130992871,0.20192726298375366
atk,gt650r,2014,Sport,3,0.47188879484045226,0.9440913105134396
atk,gt650r,2015,Sport,3,0.47188879484045226,0.9440913105134396
atk,gt650r,2016,Sport,3,0.47188879484045226,0.9440913105134396
atk,gv250,2014,Cruiser,8,-1.609471699359546,-0.52828027424781
atk,gv250,2015,Cruiser,8,-1.5345788550461668,-0.015569765731488066
atk,gv250,2016,Cruiser,8,-1.6188723392028992,-0.14906218627662554
atk,gv650,2014,Cruiser,1,0.48682293418878886,-0.0835527938469364
atk,gv650,2015,Cruiser,1,0.48682293418878886,-0.0835527938469364
atk,gv650,2016,Cruiser,1,0.509733721479175,-0.05284599537192276
avinton,collector race,2013,Standard / Naked,7,1.684065163089966,1.098783407897932
avinton,collector race,2014,Standard / Naked,7,1.7443403389950993,1.1940390463408512
avinton,collector race,2015,Standard / Naked,7,1.7438618226441136,1.1928197437327759
avinton,collector roadster,2013,Standard / Naked,7,1.6855726545701097,1.1198462814226697
avinton,collector roadster,2014,Standard / Naked,7,1.7443403389950993,1.1940390463408512
avinton,collector roadster,2015,Standard / Naked,7,1.7438618226441136,1.1928197437327759
avinton,cult,2014,Standard / Naked,7,1.7443403389950993,1.1940390463408512
avinton,deluxe,2014,Standard / Naked,7,1.7430898749881782,1.1830449463010442
avinton,deluxe,2018,Standard / Naked,7,1.7438618226441136,1.1928197437327759
avinton,deluxe,2019,Standard / Naked,7,1.7606779641426136,1.1887560539789754
avinton,grand sport,2014,Standard / Naked,7,1.7430898749881782,1.1830449463010442
avinton,originale,2017,Standard / Naked,7,1.7438618226441136,1.1928197437327759
avinton,super snake,2014,Standard / Naked,7,1.7443403389950993,1.1940390463408512
avinton,vintage,2014,Standard / Naked,7,1.741901609274041,1.1721087802409411
bajaj,legend,2002,Scooter,8,-3.3036535931278483,0.3739230855407168
bajaj,pulsar 180,2011,Sport,8,-1.7549183512363014,0.269652061025713
bajaj,pulsar 200 ns,2012,Standard / Naked,8,-1.8081331000141818,1.046465017316738
bajaj,pulsar f250,2022,Sport,8,-1.7600182594457583,0.2077328524305089
baltmotors,vanguard,2021,ATV,8,-2.469485575558012,-1.099116724893475
bamx,bx110-s tracker,2010,ATV,1,-1.6072956579626654,-1.7904046577728359
bamx,bx125 db1 enforcer,2010,Dirt / Mini,8,-3.179733975398089,-0.27851716513123176
bamx,bx125 db1 enforcer,2011,Dirt / Mini,8,-3.179733975398089,-0.27851716513123176
bamx,bx125 db1 enforcer,2015,Dirt / Mini,8,-3.179733975398089,-0.27851716513123176
bamx,bx125 db2 renegade,2010,Dirt / Mini,8,-3.179733975398089,-0.27851716513123176
bamx,bx125 db2 renegade,2011,Dirt / Mini,8,-3.179733975398089,-0.27851716513123176
bamx,bx125 db2 renegade,2015,Dirt / Mini,8,-3.179733975398089,-0.27851716513123176
bamx,bx150-db voyager,2009,Adventure / Dual Sport,5,-2.4493228904190496,-1.1334755499502527
bamx,bx150-db voyager,2010,Adventure / Dual Sport,5,-2.4493228904190496,-1.1334755499502527
bamx,bx150-db voyager,2011,Adventure / Dual Sport,5,-2.4493228904190496,-1.1334755499502527
bamx,bx150-db voyager,2015,Dirt / Mini,5,-1.1717419640890232,-0.7796639958730415
bamx,bx200-db outback,2009,Adventure / Dual Sport,5,-1.919846676044447,-0.830462016172029
bamx,bx200-db outback,2010,Adventure / Dual Sport,5,-1.919846676044447,-0.830462016172029
bamx,bx200-db outback,2011,Adventure / Dual Sport,5,-1.919846676044447,-0.830462016172029
bamx,bx200-db outback,2015,Adventure / Dual Sport,5,-2.0874650161175112,-0.5812222273023044
bamx,bx200-s1 assault,2010,ATV,8,-2.3757910006154765,-1.1874641404493556
bamx,bx200-u back country,2012,ATV,8,-2.118577348723835,-0.984281756423206
bamx,bx250-s1 assault,2010,ATV,1,-1.0638088945280957,-2.344239114380391
bamx,bx350-s assault,2010,ATV,1,-1.8127123736982969,-0.9986774177545625
bamx,bx400-u4 sierra,2012,ATV,1,-0.8881649602437995,-1.268492238290646
bamx,bx450-s assault,2010,ATV,1,-1.1522128174945931,-0.30039213077521054
bamx,bx50-db pee wee,2009,Adventure / Dual Sport,8,-3.2022489068253885,-1.9090096608172855
bamx,bx50-db pee wee,2010,Adventure / Dual Sport,8,-3.2022489068253885,-1.9090096608172855
bamx,bx50-db pee wee,2011,Dirt / Mini,8,-3.5833548034809923,-1.2229519645524884
bamx,bx50-db pee wee,2015,Dirt / Mini,8,-2.830554806246372,-1.582081598265962
bamx,bx50-s side kick,2010,ATV,8,-3.5379029743412356,-1.4019408340422812
bamx,bx50-u exciter,2012,ATV,8,-3.4703266729736755,-1.4341786826700615
bamx,bx500-u4 tahoe,2012,ATV,1,-0.5085906834136522,-1.8697265062744315
bamx,bx70-db trailstar,2009,Adventure / Dual Sport,5,-2.9981905554837267,-1.2609998384377463
bamx,bx70-db trailstar,2010,Adventure / Dual Sport,5,-2.9981905554837267,-1.2609998384377463
bamx,bx70-db trailstar,2011,Dirt / Mini,8,-3.3792964521393305,-0.5749421421729493
bamx,bx70-db trailstar,2015,Dirt / Mini,8,-3.3792964521393305,-0.5749421421729493
bamx,bx70-s charger,2010,ATV,8,-2.8265725409089675,-1.3828800635976417
bamx,bx700-u4 tahoe,2012,ATV,1,-0.44874914174618485,-2.0456339799816035
benelli,402 s,2018,Standard / Naked,8,-1.4477424537763286,0.421351304842164
benelli,49x quattro nove x off road,2011,Scooter,2,-3.7027034118464495,0.50203431395741
benelli,49x quattro nove x on road,2011,Scooter,8,-3.5978355134448967,0.48309637698520025
benelli,502 c,2019,Standard / Naked,1,0.4636999143181842,-1.5974310700244074
benelli,502 c,2020,Standard / Naked,1,0.3063980667158547,-1.569024164566093
benelli,502 cruiser,2022,Standard / Naked,1,0.2539641175150782,-1.559555196079988
benelli,502c,2021,Standard / Naked,1,0.2539641175150782,-1.559555196079988
benelli,bn 125,2018,Standard / Naked,2,-2.6026523286891945,0.4362214032452632
benelli,bn 125,2019,Standard / Naked,2,-2.610096520121687,0.38798398272281653
benelli,bn 125,2020,Standard / Naked,8,-2.295492824917028,0.3311701718061875
benelli,bn 251,2015,Standard / Naked,2,-1.9410854627930878,0.5491843278118791
benelli,bn 251,2016,Standard / Naked,8,-1.7573116845643448,0.6286048564071813
benelli,bn 251,2017,Standard / Naked,8,-1.680859352289839,0.6520323972554507
benelli,bn 251,2018,Standard / Naked,8,-1.7307144355218629,0.6472037266867898
benelli,bn 302,2014,Standard / Naked,2,-1.6338176096318866,0.8834992992202505
benelli,bn 302,2015,Standard / Naked,2,-1.5289497112303336,0.8645613622480408
benelli,bn 302,2016,Standard / Naked,2,-1.649173273282176,0.9485380867423461
benelli,bn 302,2017,Standard / Naked,3,-1.334569578077517,0.891724275825717
benelli,bn 302,2018,Standard / Naked,3,-1.2821356288767405,0.8822553073396122
benelli,bn 302,2019,Standard / Naked,3,-1.29727015622539,0.8859126281180326
benelli,bn 302,2020,Standard / Naked,3,-1.29727015622539,0.8859126281180326
benelli,bn 302 r,2017,Sport,8,-1.3700600597965054,0.41481899638441455
benelli,bn 600 gt,2014,Standard / Naked,6,1.7782693275287895,-0.6108431567636751
benelli,bn 600 gt,2015,Sport,6,1.833498517027972,-0.5484157645657561
benelli,bn 600 gt,2016,Sport,6,1.623762720224866,-0.5105398906213368
benelli,bn 600 gt,2017,Sport,6,1.8855443012293058,-0.6455175239785088
benelli,bn 600 i,2016,Standard / Naked,1,0.42501392361496093,0.5337146857577713
benelli,bn 600 i,2017,Standard / Naked,1,0.5823157712172904,0.5053077802994567
benelli,bn 600 i,2018,Standard / Naked,1,0.5823157712172904,0.5053077802994567
benelli,bn 600 r,2014,Standard / Naked,1,0.5551060342642633,0.5086812141548608
benelli,bn 600 r,2015,Standard / Naked,1,0.7920515680203964,0.46743190635503734
benelli,bx 250 motard,2016,Adventure / Dual Sport,5,-1.378960292547101,-0.19759779958424692
benelli,bx 449 cross,2010,Dirt / Mini,5,-0.5677527515897309,1.8808409708721427
benelli,bx 449 cross,2011,Dirt / Mini,5,-0.6201867007905074,1.8903099393582476
benelli,bx 505 enduro,2010,Adventure / Dual Sport,5,-0.08725147338435685,1.1554981787993253
benelli,bx 505 enduro,2011,Adventure / Dual Sport,5,-0.08725147338435685,1.1554981787993253
benelli,cafe racer 1130,2010,Standard / Naked,7,2.2487773553800294,0.679482075824307
benelli,caffe nero 250,2008,Scooter,8,-2.458010838599409,0.4457056878827274
benelli,caffe nero 250,2010,Scooter,8,-2.458010838599409,0.4457056878827274
benelli,caffenero 125,2011,Scooter,8,-2.50731623135022,1.4326788434534434
benelli,caffenero 125,2014,Scooter,8,-2.763933464182138,0.924150924889616
benelli,caffenero 125,2015,Scooter,8,-2.7825623928077823,0.9657754018944982
benelli,caffenero 125,2016,Scooter,8,-2.7825623928077823,0.9657754018944982
benelli,caffenero 150,2011,Scooter,8,-2.7920945666913326,0.798176177906977
benelli,caffenero 150,2014,Scooter,8,-2.7920945666913326,0.798176177906977
benelli,caffenero 150,2015,Scooter,8,-2.810153612606155,0.840331466481196
benelli,caffenero 150,2016,Scooter,8,-2.810153612606155,0.840331466481196
benelli,caffenero 150,2020,Scooter,8,-2.730280599030134,0.6395647116906866
benelli,caffenero 250,2014,Scooter,8,-2.176733315173465,0.44843825220715444
benelli,caffenero 250,2020,Scooter,8,-2.0183345591147948,0.17312273768720562
benelli,century 1130 racer,2012,Standard / Naked,7,2.3254570654731577,0.7609548315824144
benelli,century racer 1130,2011,Standard / Naked,7,2.4958047492171285,0.6549061135354584
benelli,century racer 899,2011,Standard / Naked,7,2.044447924978682,1.0188376634985328
benelli,imperiale 400,2019,Standard / Naked,8,-1.9320788928523327,-0.2966165375425706
benelli,imperiale 400,2020,Standard / Naked,8,-1.8911120498662912,-0.24714622047130175
benelli,imperiale 400,2021,Standard / Naked,8,-1.8911120498662912,-0.24714622047130175
benelli,imperiale 400,2022,Standard / Naked,8,-1.9016367194180608,-0.22746121557308463
benelli,leoncino,2017,Adventure / Dual Sport,5,-0.7446668754326242,-0.7988619886857458
benelli,leoncino,2018,Adventure / Dual Sport,5,-0.6770262511286304,-1.049191958271476
benelli,leoncino,2019,Adventure / Dual Sport,5,-0.5197244035263009,-1.0775988637297904
benelli,leoncino 125,2019,Adventure / Dual Sport,5,-1.4613827174243952,-1.0005611923714226
benelli,leoncino 250,2018,Adventure / Dual Sport,5,-1.0620680925366996,-0.8051020840809269
benelli,leoncino 250,2019,Adventure / Dual Sport,5,-1.1144501715192285,-0.8921437930662384
benelli,leoncino 250,2020,Adventure / Dual Sport,5,-1.1218943629517213,-0.940381213588685
benelli,leoncino 250,2022,Adventure / Dual Sport,5,-1.1842584574394623,-0.8247566883695596
benelli,leoncino 500,2017,Adventure / Dual Sport,5,-0.8495347738341772,-0.7799240517135361
benelli,leoncino 500,2020,Adventure / Dual Sport,5,-0.8343280987309599,-1.0207850528131615
benelli,leoncino 500,2021,Adventure / Dual Sport,5,-0.5197244035263009,-1.0775988637297904
benelli,leoncino 500 es,2022,Adventure / Dual Sport,5,-0.2333652444861128,-1.0166818727155775
benelli,leoncino 500 trail,2020,Adventure / Dual Sport,5,-0.4300631802279652,-0.8556757996023748
benelli,leoncino 500 trail es,2022,Adventure / Dual Sport,5,-0.21103267018863453,-0.8719696111482367
benelli,leoncino 800,2020,Standard / Naked,1,0.5696571181396459,-0.01913371872138753
benelli,leoncino 800 trail,2020,Adventure / Dual Sport,6,0.971821165842166,-0.6505479966362157
benelli,leoncino trail,2019,Adventure / Dual Sport,5,-0.4300631802279652,-0.8556757996023748
benelli,leoncino trail 500,2017,Adventure / Dual Sport,5,-0.5873650278302947,-0.8272688941440602
benelli,macis 125,2016,Scooter,8,-2.758840704942368,0.9043192462072889
benelli,macis 150,2016,Scooter,8,-2.8215451015051385,0.6918964057439857
benelli,pepe 4t,2011,Scooter,2,-3.401113344776004,1.0335750716841245
benelli,pepe 4t,2014,Scooter,8,-3.292987777023763,1.0078420905425325
benelli,pepe 50,2008,Scooter,2,-3.7599022621745104,0.4562715267420942
benelli,pepe 50,2010,Scooter,2,-3.8275492034136,0.7163965663265377
benelli,pepe 50,2011,Scooter,2,-3.5688677785089573,0.6756319297937761
benelli,pepe 50,2015,Scooter,8,-3.1019306798832433,0.9125824976557023
benelli,pepe 50,2016,Scooter,8,-3.203295131934584,0.9609392705973729
benelli,pepe 50 classic 2t,2014,Scooter,8,-3.303209711405835,0.6217068814654894
benelli,pepe 50 lx,2008,Scooter,2,-3.655034363772957,0.4373335897698845
benelli,pepe 50 lx,2010,Scooter,2,-3.584894752591432,0.3952095445748906
benelli,qattronove x,2008,Scooter,8,-3.5978355134448967,0.48309637698520025
benelli,qattronove x off road,2010,Scooter,8,-3.496803426658788,0.47041497933387044
benelli,qattronove x on road,2010,Scooter,8,-3.440533665842567,0.45468947152688577
benelli,tnt 1130 cafe racer,2011,Standard / Naked,7,2.3536452537815826,0.6605441388520973
benelli,tnt 1130 r,2012,Standard / Naked,7,2.802170367164431,1.381811348118848
benelli,tnt 1130 r,2014,Standard / Naked,7,2.894739777773463,1.417779283829338
benelli,tnt 1130 r,2016,Standard / Naked,7,2.999607676175016,1.3988413468571284
benelli,tnt 1130 r,2017,Standard / Naked,7,2.8620457463837026,1.4492254129134696
benelli,tnt 1130 sport,2011,Standard / Naked,7,2.3600677998255546,0.6557901931999003
benelli,tnt 1130 titanium,2011,Standard / Naked,7,1.8744997296051638,1.8812164456744402
benelli,tnt 1130k,2011,Standard / Naked,6,3.1362081741205543,-0.19351447841401268
benelli,tnt 135,2017,Standard / Naked,8,-2.952772824699162,0.9507568757187186
benelli,tnt 135,2018,Dirt / Mini,8,-2.3168653666489885,-0.018560973670760983
benelli,tnt 135,2020,Dirt / Mini,2,-2.642518875464689,-0.2252613256780937
benelli,tnt 25,2017,Standard / Naked,2,-1.870906313048685,0.5404525304370323
benelli,tnt 300,2017,Standard / Naked,2,-1.6033070875421043,0.9525169993576212
benelli,tnt 300,2018,Standard / Naked,3,-1.2887033923374451,0.8957031884409923
benelli,tnt 300,2020,Standard / Naked,8,-1.3531408213757958,0.5346511034313943
benelli,tnt 600,2017,Standard / Naked,1,0.34401480695951153,0.4556945667101659
benelli,tnt 600,2018,Standard / Naked,1,0.5827965864173753,0.5037552226156087
benelli,tnt 600,2020,Standard / Naked,1,-0.06967216160265861,-0.049303674674138744
benelli,tnt 600 gt,2017,Sport,6,1.7402698789524358,-0.4944036262284768
benelli,tnt 899,2012,Standard / Naked,7,2.4693765348894527,1.2184176309358858
benelli,tnt 899,2014,Standard / Naked,7,1.8859108133421174,1.0749334121223113
benelli,tnt 899,2015,Standard / Naked,7,2.0432126609444468,1.0465265066639966
benelli,tnt 899s,2011,Standard / Naked,7,1.8602116495453496,0.7455155360554687
benelli,tnt 899t,2011,Standard / Naked,7,1.4995787993531815,1.7312861731023
benelli,tnt r,2015,Standard / Naked,7,2.894739777773463,1.417779283829338
benelli,tnt r160,2011,Standard / Naked,7,2.7403027920079333,1.3125736606061398
benelli,tornado 302,2016,Sport,8,-1.3456227799510254,0.49781724493696744
benelli,tornado naked t,2016,Standard / Naked,8,-2.85022755653749,0.8191951240553154
benelli,tornado naked t,2018,Dirt / Mini,8,-2.4701150947708053,-0.10420463018986593
benelli,tornado naked t,2019,Dirt / Mini,8,-2.4775592862032982,-0.15244205071231257
benelli,tornado naked t 125,2020,Dirt / Mini,8,-2.4775592862032982,-0.15244205071231257
benelli,tornado naked t 125,2021,Dirt / Mini,8,-2.478328015474395,-0.15440084188678577
benelli,tornado naked t 125,2022,Dirt / Mini,8,-2.478328015474395,-0.15440084188678577
benelli,tornado naked t 600,2020,Standard / Naked,1,-0.041096245231989084,-0.13959595634341684
benelli,tornado naked tre 1130 sport evo,2010,Standard / Naked,7,2.43585596871233,0.8440248524557792
benelli,tornado naked tre 899,2008,Standard / Naked,7,1.4864134998800407,1.6800120358033934
benelli,tornado naked tre 899,2010,Standard / Naked,7,2.032655849314463,0.6943397504554786
benelli,tornado naked tre 899 s,2010,Standard / Naked,7,1.9650795479469025,0.726577599083259
benelli,tornado tnt 125,2017,Standard / Naked,2,-3.1618197303214544,0.8753949256364785
benelli,tornado tre 1130,2010,Sport,7,3.4075672774582415,1.3020083044518937
benelli,tornado tre 1130,2011,Sport,7,3.0929635822535824,1.3588221153685227
benelli,tornado tre 900,2004,Sport,7,1.9194168161018659,2.2921330555299946
benelli,tornado tre 900 le,2004,Sport,7,1.7245760668230663,2.471664554487059
benelli,tornado tre 900 rs,2004,Sport,7,1.8695894382080958,2.3335179922954095
benelli,tornado tre 903,2011,Sport,7,3.0265084950522483,1.2916784761093616
benelli,tornado tre 903 le,2011,Sport,7,3.0414035425765547,1.4333341011220067
benelli,tornado tre 903 rs,2011,Sport,7,3.0291150663592545,1.3235944443886718
benelli,tre 1130 k,2010,Standard / Naked,6,2.9582345319244,-0.16354272373529544
benelli,tre 1130 k,2016,Sport,6,2.9520835051970558,-0.062479164001017655
benelli,tre 1130 k,2017,Sport,6,3.1280311513163817,-0.08423611363154687
benelli,tre 899 k,2019,Standard / Naked,6,2.3539210454464046,-0.1641565716509007
benelli,tre k 1130,2015,Sport,6,2.7951062667680535,-0.38120317068593523
benelli,tre k 1130 amazonas,2015,Sport,6,2.7951062667680535,-0.38120317068593523
benelli,tre-k 1130k,2015,Sport,6,2.8999741651696063,-0.4001411076581449
benelli,tre-k 1130k amazonas,2011,Standard / Naked,6,2.9279118776641853,-0.06477510759499146
benelli,tre-k 1130k amazonas,2015,Sport,6,2.5853704699649476,-0.34332729674151585
benelli,tre-k 899,2011,Standard / Naked,6,2.3472279837278385,-0.11252509338488219
benelli,trk 125,2019,Standard / Naked,8,-2.089815238868618,0.6832050097201106
benelli,trk 251,2018,Standard / Naked,8,-1.6475732007352937,1.0368384611730446
benelli,trk 251,2019,Standard / Naked,8,-1.8040012043567681,0.7666805048399119
benelli,trk 251,2020,Touring,5,-0.7185775924368959,-1.23926893783304
benelli,trk 502,2017,Adventure / Dual Sport,5,0.10607499303400336,-1.2193845299930153
benelli,trk 502,2018,Standard / Naked,1,0.4225599112554046,-1.2940682765477334
benelli,trk 502,2019,Standard / Naked,1,0.2128241144522986,-1.256192402603314
benelli,trk 502,2020,Standard / Naked,1,0.10795621605074557,-1.2372544656311042
benelli,trk 502,2021,Standard / Naked,1,0.2128241144522986,-1.256192402603314
benelli,trk 502,2022,Standard / Naked,1,0.2128241144522986,-1.256192402603314
benelli,trk 502 x,2018,Standard / Naked,5,0.29503482938304615,-1.072711688999631
benelli,trk 502 x,2020,Standard / Naked,5,0.25707752637319825,-0.9678170214665678
benelli,trk 502 x,2021,Standard / Naked,5,0.30303116345823916,-1.0757926758744665
benelli,trk 502 x,2022,Standard / Naked,5,0.2505972142574626,-1.0663237073883616
benelli,trk 502 x abs,2019,Standard / Naked,5,0.2421891435082128,-1.0642918625114612
benelli,velvet 150,2014,Scooter,8,-2.6618418585634216,0.5033808599590811
benelli,x 125,2014,Scooter,8,-3.053990896743756,0.8046122127047138
benelli,zenzero 350,2016,Scooter,8,-2.1132636459589533,0.12126834191001687
big bear choppers,athena 114 x-wedge,2009,Cruiser,4,1.024892124438074,-2.709155077616732
big bear choppers,athena 114 x-wedge efi,2010,Cruiser,4,1.024892124438074,-2.709155077616732
big bear choppers,athena chopper 111 carb,2015,Cruiser,4,2.1333434388728345,-2.387856618509868
big bear choppers,athena chopper 111 efi,2015,Cruiser,4,2.1333434388728345,-2.387856618509868
big bear choppers,athena prostreet 100 carb,2009,Cruiser,4,0.9803900174872039,-2.686207532294498
big bear choppers,athena prostreet 100 efi,2009,Cruiser,4,1.1583649526475566,-2.70893161738386
big bear choppers,athena prostreet 100 smooth carb,2010,Cruiser,4,1.19012581429031,-2.724083406238917
big bear choppers,athena prostreet 100 smooth efi,2010,Cruiser,4,1.1583649526475566,-2.70893161738386
big bear choppers,athena prostreet 111 carb,2015,Cruiser,4,1.9738633676453925,-2.311775295748306
big bear choppers,athena prostreet 111 efi,2015,Cruiser,4,1.9738633676453925,-2.311775295748306
big bear choppers,athena prostreet 114 x-wedge,2009,Cruiser,4,1.024892124438074,-2.709155077616732
big bear choppers,athena prostreet 114 x-wedge efi,2010,Cruiser,4,1.024892124438074,-2.709155077616732
big bear choppers,bear bones,2011,Cruiser,4,0.9985529047168255,-2.7610601185900965
big bear choppers,bear bones 100 smooth carb,2010,Cruiser,4,1.073739238185002,-2.273862171313384
